# lambda   alpha  xi a_P
1.	0.056096367600377665	0.1	108.64288393926944
4.	0.06690349460953637	0.1	82.48609363428636
0.0625	0.021732869921543784	0.1	405.8442246429736
9.	0.07103757925588179	0.1	74.75370467759433
16.	0.07317319405917543	0.1	71.11016632735144
25.	0.07460712343225395	0.1	68.83915300363428
2.25	0.0629957407138214	0.1	90.7861302502919
0.25	0.041157242188439136	0.1	171.66868021924083
1.	0.08133973302054762	0.14500000000000002	69.13758498424193
0.0625	0.03151266138623849	0.14500000000000002	270.10200145747547
4.	0.09701006718382775	0.14500000000000002	51.66214099670262
9.	0.1030044899210286	0.14500000000000002	46.53014137216171
16.	0.10610113138580436	0.14500000000000002	44.112846839351675
25.	0.10818032897676824	0.14500000000000002	42.60789690275501
2.25	0.09134382403504103	0.14500000000000002	57.183724560190704
0.25	0.059678001173236746	0.14500000000000002	112.1326404876872
1.	0.10658309844071756	0.19	49.1585487215107
0.0625	0.041292452850933185	0.19	200.42317462191002
4.	0.1271166397581191	0.19	36.332073079253114
9.	0.1349714005861754	0.19	32.58266996863667
16.	0.13902906871243328	0.19	30.815917791804807
25.	0.1417535345212825	0.19	29.716553610213296
2.25	0.11969190735626065	0.19	40.37165391816043
0.25	0.07819876015803436	0.19	81.20776015413654
1.	0.13182646386088753	0.23500000000000004	37.3635524921485
0.0625	0.051072244315627895	0.23500000000000004	156.67607767291298
4.	0.15722321233241052	0.23500000000000004	27.38950461464861
9.	0.16693831125132225	0.23500000000000004	24.483699382421335
16.	0.17195700603906225	0.23500000000000004	23.1134288422643
25.	0.17532674006579682	0.23500000000000004	22.260829971053827
2.25	0.1480399906774803	0.23500000000000004	30.522959291435996
0.25	0.09671951914283197	0.23500000000000004	62.539256677402996
0.0625	0.0608520357803226	0.28	126.25207887323683
1.	0.15706982928105748	0.28	29.696746993600247
4.	0.18732978490670185	0.28	21.62982210645836
9.	0.19890522191646903	0.28	19.285516607823624
16.	0.20488494336569119	0.28	18.179024424130215
25.	0.20889994561031108	0.28	17.4903801509898
0.25	0.11524027812762958	0.28	50.17324058725102
2.25	0.1763880739986999	0.28	24.159320105928465
0.0625	0.07063182724501729	0.325	103.65727703133796
1.	0.1823131947012274	0.325	24.372709263606566
4.	0.21743635748099321	0.325	17.659543212773073
9.	0.23087213258161582	0.325	15.7122638537408
16.	0.23781288069232012	0.325	14.79227305902064
25.	0.24247315115482534	0.325	14.219436721089714
0.25	0.13376103711242718	0.325	41.44166853867225
2.25	0.20473615731991954	0.325	19.76155484169739
0.0625	0.080411618709712	0.37000000000000005	86.0455158806501
1.	0.20755656012139737	0.37000000000000005	20.49230144817526
4.	0.2475429300552846	0.37000000000000005	14.7836521923943
9.	0.26283904324676266	0.37000000000000005	13.12991562954657
16.	0.27074081801894906	0.37000000000000005	12.347837181877704
