#      Re(E)          Im(E)          lam [1/a]
-0.763157894737 -0.0769230769231  3.91
-3.92105263158  -4.30769230769     7.88
-4.92105263158  -5.57692307692     8.53
-5.86842105263  -7.11538461538     9.18
-8.97368421053  -12.9615384615     11.13
