L[fm^-1]   alpha[fm^-2]    C0[MeV]        B_d[MeV]   a_ff[fm]   a_dd[fm]
2.0000     0.05924441      -142.364300      -2.22      5.03      9.14
4.0000     0.06861788      -505.164300      -2.23      4.68      8.49
6.0000     0.07228889      -1090.584000      -2.23      4.56      8.27
8.0000     0.07429157      -1898.622000      -2.23      4.49      8.16
10.0000     0.07557151      -2929.277000      -2.23      4.46      8.09
12.0000     0.07637865      -4182.362600      -2.22      4.43      8.04
15.0000     0.07767339      -6479.576100      -2.22      4.39      7.97
